,GeoName,Description,LineCode,Year,Value
691,Nevada,      Food and beverages purchased for off-premises consumption,9,2010,2631
692,New Hampshire,      Food and beverages purchased for off-premises consumption,9,2010,3269
693,New Jersey,      Food and beverages purchased for off-premises consumption,9,2010,2914
694,New Mexico,      Food and beverages purchased for off-premises consumption,9,2010,2422
695,New York,      Food and beverages purchased for off-premises consumption,9,2010,2378
696,North Carolina,      Food and beverages purchased for off-premises consumption,9,2010,2382
697,North Dakota,      Food and beverages purchased for off-premises consumption,9,2010,2567
698,Ohio,      Food and beverages purchased for off-premises consumption,9,2010,2411
699,Oklahoma,      Food and beverages purchased for off-premises consumption,9,2010,2018
700,Oregon,      Food and beverages purchased for off-premises consumption,9,2010,2983
701,Pennsylvania,      Food and beverages purchased for off-premises consumption,9,2010,2606
702,Rhode Island,      Food and beverages purchased for off-premises consumption,9,2010,2568
703,South Carolina,      Food and beverages purchased for off-premises consumption,9,2010,2622
704,South Dakota,      Food and beverages purchased for off-premises consumption,9,2010,2487
705,Tennessee,      Food and beverages purchased for off-premises consumption,9,2010,2527
706,Texas,      Food and beverages purchased for off-premises consumption,9,2010,2389
707,Utah,      Food and beverages purchased for off-premises consumption,9,2010,2404
708,Vermont,      Food and beverages purchased for off-premises consumption,9,2010,3542
709,Virginia,      Food and beverages purchased for off-premises consumption,9,2010,2653
710,Washington,      Food and beverages purchased for off-premises consumption,9,2010,2963
711,West Virginia,      Food and beverages purchased for off-premises consumption,9,2010,2523
712,Wisconsin,      Food and beverages purchased for off-premises consumption,9,2010,2522
713,Wyoming,      Food and beverages purchased for off-premises consumption,9,2010,2899
714,Alabama,      Food and beverages purchased for off-premises consumption,9,2011,2425
715,Alaska,      Food and beverages purchased for off-premises consumption,9,2011,3870
716,Arizona,      Food and beverages purchased for off-premises consumption,9,2011,2564
717,Arkansas,      Food and beverages purchased for off-premises consumption,9,2011,2186
718,California,      Food and beverages purchased for off-premises consumption,9,2011,2587
719,Colorado,      Food and beverages purchased for off-premises consumption,9,2011,2782
720,Connecticut,      Food and beverages purchased for off-premises consumption,9,2011,2961
721,Delaware,      Food and beverages purchased for off-premises consumption,9,2011,3151
722,District of Columbia,      Food and beverages purchased for off-premises consumption,9,2011,3441
723,Florida,      Food and beverages purchased for off-premises consumption,9,2011,2753
724,Georgia,      Food and beverages purchased for off-premises consumption,9,2011,2558
725,Hawaii,      Food and beverages purchased for off-premises consumption,9,2011,3453
726,Idaho,      Food and beverages purchased for off-premises consumption,9,2011,2557
727,Illinois,      Food and beverages purchased for off-premises consumption,9,2011,2434
728,Indiana,      Food and beverages purchased for off-premises consumption,9,2011,2474
729,Iowa,      Food and beverages purchased for off-premises consumption,9,2011,2597
730,Kansas,      Food and beverages purchased for off-premises consumption,9,2011,2749
731,Kentucky,      Food and beverages purchased for off-premises consumption,9,2011,2756
732,Louisiana,      Food and beverages purchased for off-premises consumption,9,2011,2535
733,Maine,      Food and beverages purchased for off-premises consumption,9,2011,3451
734,Maryland,      Food and beverages purchased for off-premises consumption,9,2011,2673
735,Massachusetts,      Food and beverages purchased for off-premises consumption,9,2011,3108
736,Michigan,      Food and beverages purchased for off-premises consumption,9,2011,2536
737,Minnesota,      Food and beverages purchased for off-premises consumption,9,2011,2597
738,Mississippi,      Food and beverages purchased for off-premises consumption,9,2011,2445
739,Missouri,      Food and beverages purchased for off-premises consumption,9,2011,2527
740,Montana,      Food and beverages purchased for off-premises consumption,9,2011,3051
741,Nebraska,      Food and beverages purchased for off-premises consumption,9,2011,2495
742,Nevada,      Food and beverages purchased for off-premises consumption,9,2011,2699
743,New Hampshire,      Food and beverages purchased for off-premises consumption,9,2011,3407
744,New Jersey,      Food and beverages purchased for off-premises consumption,9,2011,2983
745,New Mexico,      Food and beverages purchased for off-premises consumption,9,2011,2517
746,New York,      Food and beverages purchased for off-premises consumption,9,2011,2475
747,North Carolina,      Food and beverages purchased for off-premises consumption,9,2011,2390
748,North Dakota,      Food and beverages purchased for off-premises consumption,9,2011,2697
749,Ohio,      Food and beverages purchased for off-premises consumption,9,2011,2539
750,Oklahoma,      Food and beverages purchased for off-premises consumption,9,2011,2088
751,Oregon,      Food and beverages purchased for off-premises consumption,9,2011,3077
752,Pennsylvania,      Food and beverages purchased for off-premises consumption,9,2011,2656
753,Rhode Island,      Food and beverages purchased for off-premises consumption,9,2011,2633
754,South Carolina,      Food and beverages purchased for off-premises consumption,9,2011,2649
755,South Dakota,      Food and beverages purchased for off-premises consumption,9,2011,2601
756,Tennessee,      Food and beverages purchased for off-premises consumption,9,2011,2655
757,Texas,      Food and beverages purchased for off-premises consumption,9,2011,2501
758,Utah,      Food and beverages purchased for off-premises consumption,9,2011,2399
759,Vermont,      Food and beverages purchased for off-premises consumption,9,2011,3667
760,Virginia,      Food and beverages purchased for off-premises consumption,9,2011,2734
761,Washington,      Food and beverages purchased for off-premises consumption,9,2011,3065
762,West Virginia,      Food and beverages purchased for off-premises consumption,9,2011,2610
763,Wisconsin,      Food and beverages purchased for off-premises consumption,9,2011,2608
764,Wyoming,      Food and beverages purchased for off-premises consumption,9,2011,2944
765,Alabama,      Food and beverages purchased for off-premises consumption,9,2012,2458
766,Alaska,      Food and beverages purchased for off-premises consumption,9,2012,3895
767,Arizona,      Food and beverages purchased for off-premises consumption,9,2012,2573
768,Arkansas,      Food and beverages purchased for off-premises consumption,9,2012,2239
769,California,      Food and beverages purchased for off-premises consumption,9,2012,2654
770,Colorado,      Food and beverages purchased for off-premises consumption,9,2012,2885
771,Connecticut,      Food and beverages purchased for off-premises consumption,9,2012,3034
772,Delaware,      Food and beverages purchased for off-premises consumption,9,2012,3155
773,District of Columbia,      Food and beverages purchased for off-premises consumption,9,2012,3535
774,Florida,      Food and beverages purchased for off-premises consumption,9,2012,2797
775,Georgia,      Food and beverages purchased for off-premises consumption,9,2012,2642
776,Hawaii,      Food and beverages purchased for off-premises consumption,9,2012,3446
777,Idaho,      Food and beverages purchased for off-premises consumption,9,2012,2677
778,Illinois,      Food and beverages purchased for off-premises consumption,9,2012,2453
779,Indiana,      Food and beverages purchased for off-premises consumption,9,2012,2525
780,Iowa,      Food and beverages purchased for off-premises consumption,9,2012,2666
781,Kansas,      Food and beverages purchased for off-premises consumption,9,2012,2784
